y_delay_weeks	subset	context	horizon_weeks	pathogen	n_series	mean_rmse_naive_persistence	mean_rmse_ridge_ar	mean_rmse_ridge_fusion	mean_rmse_ridge_ww_only	frac_fusion_better_than_ar	mean_delta_rmse_fusion_minus_ar
0	geo_matched_state	with_current_y	2	RSV	49	0.1460147367481675	0.1753542218842227	0.2435600728898503	1.4924819256361217	0.1224489795918367	0.0682058510056276
0	geo_matched_state	with_current_y	3	COVID-19	50	0.1545005161045065	0.1776513201758475	0.2245074156235833	0.5334604695655706	0.08	0.04685609544773581
0	geo_matched_state	with_current_y	3	Influenza	49	0.1486233769713294	0.3276995055268905	0.3553716786421176	0.5725471998794264	0.2040816326530612	0.027672173115227128
0	geo_matched_state	with_current_y	3	RSV	49	0.147621487905558	0.2136465951241332	0.3234807234857031	1.497628394706207	0.1428571428571428	0.10983412836156992
0	geo_matched_state	with_current_y	4	COVID-19	50	0.1576078183777315	0.2032129225851529	0.2675872984085538	0.5394174006178184	0.04	0.06437437582340089
0	geo_matched_state	with_current_y	4	Influenza	49	0.1522091063955963	0.3856211618679642	0.4219144914837499	0.5785132659925797	0.2040816326530612	0.036293329615785686
0	geo_matched_state	with_current_y	4	RSV	49	0.1489698086794324	0.2507754224098933	0.4075182027098653	1.5047180656053636	0.1428571428571428	0.15674278029997196
1	geo_matched_state	early_warning	1	COVID-19	50	0.1545005161045065	0.1760854657854783	0.2158300079263262	0.522923231355121	0.12	0.03974454214084791
1	geo_matched_state	early_warning	1	Influenza	49	0.1486233769713294	0.3070141343304026	0.3408970039947313	0.5652745423304362	0.1632653061224489	0.033882869664328685
1	geo_matched_state	early_warning	1	RSV	49	0.147621487905558	0.2049371201916945	0.294611650836926	1.488027571709798	0.1020408163265306	0.08967453064523148
1	geo_matched_state	early_warning	2	COVID-19	50	0.1576078183777315	0.2017871027209636	0.2536509761118907	0.5267155320741221	0.1	0.0518638733909271
