context	geo_id	pathogen	horizon_weeks	test_weeks	rmse_ar	rmse_fusion	delta_rmse_fusion_minus_ar	fusion_better_than_ar	n_weeks	median_samples_per_week	mean_samples_per_week	p10_samples	p90_samples	median_population_coverage	mean_population_coverage	coverage_tertile_median_population_coverage	coverage_tertile_median_samples
with_current_y	GA	COVID-19	3	52	0.0845152449314288	0.0841988371660813	-0.00031640776534749837	1	170	47.0	46.423529411764704	40.0	52.0	0.1610685964425272	0.15630550286173617	mid	high
with_current_y	GA	Influenza	3	52	0.0851750723009234	0.1510663278147588	0.06589125551383539	0	170	39.0	35.358823529411765	19.0	50.099999999999994	0.11846140641751254	0.1197818385281171	low	high
with_current_y	GA	RSV	3	52	0.0679172951076925	0.1641202268576691	0.09620293174997661	0	170	39.0	36.09411764705882	21.0	50.099999999999994	0.12105998433147865	0.121436036584917	low	high
with_current_y	HI	COVID-19	3	52	0.1263021232533882	0.255034548199612	0.12873242494622383	0	170	24.0	24.776470588235295	19.900000000000002	33.0	1.1275702567402532	1.0860870051868217	high	mid
with_current_y	HI	Influenza	3	52	0.2517487526650107	0.2712820127635797	0.01953326009856904	0	149	24.0	22.409395973154364	15.0	31.0	1.1275702567402532	1.0038317820308502	high	mid
with_current_y	HI	RSV	3	52	0.0976073585113352	0.3073622860062151	0.20975492749487992	0	149	24.0	22.97986577181208	17.8	31.0	1.1275702567402532	1.006794022931595	high	mid
with_current_y	IA	COVID-19	3	52	0.2269542714236195	0.2698854854909169	0.042931214067297385	0	170	25.0	24.641176470588235	21.0	29.0	0.2163670722412379	0.17547304192508056	mid	mid
with_current_y	IA	Influenza	3	52	0.2280187911403884	0.2265795334932634	-0.0014392576471249918	1	170	25.0	22.3	14.0	29.0	0.2163670722412379	0.1677577056319435	mid	mid
with_current_y	IA	RSV	3	52	0.1536904701818634	0.4084362868171879	0.2547458166353245	0	170	25.0	22.388235294117646	15.0	29.0	0.2148037677538158	0.15635612363149018	mid	mid
with_current_y	ID	COVID-19	3	52	0.1727383092306837	0.3905045470423824	0.2177662378116987	0	170	15.0	21.53529411764706	11.0	43.099999999999994	0.3535053679387797	0.3595334156021323	high	mid
with_current_y	ID	Influenza	3	52	0.173433570193405	0.183369979119195	0.009936408925790008	0	170	14.0	12.805882352941177	8.0	16.0	0.23319798455431578	0.25545406677980903	mid	low
with_current_y	ID	RSV	3	52	0.1655598035821819	0.261946745687307	0.09638694210512513	0	170	11.0	11.441176470588236	8.0	15.0	0.1964087595165494	0.2520024357062888	mid	low
with_current_y	IL	COVID-19	3	52	0.0951695686775627	0.1289013543710047	0.033731785693442	0	170	161.0	146.11176470588236	103.0	178.0	0.5541507631708673	0.5533018943942977	high	high
with_current_y	IL	Influenza	3	52	0.0957750822909766	0.1136731768690132	0.017898094578036594	0	170	160.0	144.91764705882352	103.0	176.0	0.5508228646095825	0.5510702183589178	high	high
with_current_y	IL	RSV	3	52	0.0785740862065563	0.1681267306938369	0.0895526444872806	0	170	159.0	137.2058823529412	98.60000000000001	176.0	0.5508228646095825	0.5272174615516205	high	high
with_current_y	IN	COVID-19	3	52	0.1276089984640246	0.1630442907981076	0.03543529233408299	0	170	55.0	56.752941176470586	49.0	67.0	0.24310498516071855	0.236615600642582	mid	high
with_current_y	IN	Influenza	3	52	0.1281582883395343	0.196580285812534	0.06842199747299971	0	170	16.0	35.082352941176474	10.0	67.0	0.0397149468411736	0.13236259659832927	low	mid
with_current_y	IN	RSV	3	52	0.0825245600305824	0.0544591936567356	-0.028065366373846795	1	170	16.0	35.68235294117647	12.0	67.0	0.0397149468411736	0.13242441602599625	low	mid
with_current_y	KS	COVID-19	3	52	0.2602692878072149	0.3531825578491023	0.09291327004188737	0	170	33.0	31.45294117647059	27.0	35.0	0.1920859039962378	0.20093278061673311	mid	high
with_current_y	KS	Influenza	3	52	0.261765799767726	0.4812310588734524	0.2194652591057264	0	170	31.0	27.1	15.0	35.0	0.1920859039962378	0.18190972842411038	mid	mid
with_current_y	KS	RSV	3	52	0.2079718067697659	0.4980634412898924	0.2900916345201265	0	170	31.0	27.54705882352941	15.0	35.0	0.1920859039962378	0.18235823434146767	mid	mid
with_current_y	KY	COVID-19	3	52	0.1318848314256854	0.2170866607863436	0.08520182936065818	0	168	20.0	19.982142857142858	2.0	37.0	0.1990427853429372	0.21876730260881438	mid	mid
with_current_y	KY	Influenza	3	52	0.1391463562663824	0.1913526978387001	0.05220634157231771	0	165	22.0	19.575757575757574	1.0	37.0	0.2266363589854865	0.22226595650446276	mid	mid
with_current_y	KY	RSV	3	52	0.1104441537650423	0.0809033231083671	-0.02954083065667519	1	166	13.0	15.343373493975903	1.0	37.0	0.1566232779927071	0.19731071137437534	mid	low
with_current_y	LA	COVID-19	3	52	0.1881269444027258	0.1947179536466572	0.006591009243931412	0	161	30.0	49.73913043478261	7.0	106.0	0.2179268211504824	0.24216802315996808	mid	mid
with_current_y	LA	Influenza	3	52	1.6562041389020965	1.4955719691498912	-0.1606321697522053	1	123	11.0	22.048780487804876	7.400000000000002	56.0	0.1665222234099551	0.16033473675200816	mid	low
with_current_y	LA	RSV	3	52	0.354776172054311	0.8685196997073306	0.5137435276530196	0	123	11.0	13.195121951219512	8.200000000000001	18.0	0.0997400021379192	0.12838183855421265	low	low
with_current_y	MA	COVID-19	3	52	0.1116724579611729	0.1044733685981131	-0.007199089363059796	1	170	25.0	24.51764705882353	21.0	27.0	0.6964572683692464	0.7018211065429616	high	mid
with_current_y	MA	Influenza	3	52	0.1129330703266421	0.1599098350742096	0.04697676474756751	0	169	10.0	8.946745562130177	5.0	12.0	0.340712793878981	0.348298307262902	mid	low
with_current_y	MA	RSV	3	52	0.0594236420129605	0.2931029103966425	0.233679268383682	0	170	10.0	9.111764705882353	5.0	12.0	0.340712793878981	0.34846245669022635	mid	low
with_current_y	MD	COVID-19	3	52	0.0753583687577384	0.0864416963073372	0.011083327549598801	0	170	24.0	21.323529411764707	9.0	27.0	0.0741924240869054	0.08357911101880756	low	mid
with_current_y	MD	Influenza	3	52	0.0755616863775297	0.0848685120307177	0.009306825653187994	0	170	22.0	17.288235294117648	5.0	26.0	0.0715535309234869	0.06019191810687294	low	mid
with_current_y	MD	RSV	3	52	0.0640591731208579	0.144328630266077	0.0802694571452191	0	170	22.0	17.51764705882353	5.0	26.0	0.0715535309234869	0.060521769089014195	low	mid
with_current_y	ME	COVID-19	3	52	0.1779629377917456	0.1913341164921262	0.013371178700380598	0	170	49.0	49.129411764705885	40.0	61.0	0.21539223110828004	0.2148550056756508	mid	high
with_current_y	ME	Influenza	3	52	0.1786581668991855	0.183760947577729	0.0051027806785435	0	170	28.0	26.011764705882353	7.0	43.099999999999994	0.1282308834666242	0.12840612270926208	low	mid
with_current_y	ME	RSV	3	52	0.1689825859130474	0.4087625952342297	0.2397800093211823	0	170	26.0	22.6	9.0	32.0	0.1242397232488145	0.11306401687389786	low	mid
with_current_y	MI	COVID-19	3	52	0.0910697858623754	0.1159049761809765	0.02483519031860111	0	170	98.0	84.62941176470588	33.0	125.0	0.39515711872905096	0.3867536373932079	high	high
with_current_y	MI	Influenza	3	52	0.0915473410659088	0.1393332212633485	0.04778588019743969	0	170	21.0	36.252941176470586	14.0	85.19999999999999	0.04574984463314815	0.07253977405123543	low	mid
with_current_y	MI	RSV	3	52	0.0874832039099229	0.0996281211255321	0.012144917215609202	0	170	26.5	40.476470588235294	16.0	76.0	0.3051494275365332	0.23357269186140475	mid	mid
with_current_y	MN	COVID-19	3	52	0.1879899758452578	0.2652703912192405	0.0772804153739827	0	170	69.0	71.48823529411764	53.800000000000004	107.1	0.5840884440917197	0.7330780968625118	high	high
with_current_y	MN	Influenza	3	52	0.1882830401879127	0.3082903753856971	0.12000733519778439	0	170	12.0	22.241176470588236	6.0	62.099999999999994	0.0567999170651517	0.1747385925253174	low	low
with_current_y	MN	RSV	3	52	0.0914008665977842	0.2055249468662608	0.1141240802684766	0	170	12.0	22.711764705882352	9.0	62.099999999999994	0.0567999170651517	0.17547856979202686	low	low
with_current_y	MO	COVID-19	3	52	0.1507885532097728	0.1886738376328714	0.0378852844230986	0	170	53.0	51.01764705882353	36.900000000000006	59.0	0.3956087828219646	0.39230610153417167	high	high
with_current_y	MO	Influenza	3	52	0.9150360188782956	0.9593325742691148	0.044296555390819226	0	104	2.0	1.7211538461538463	1.0	2.0	0.0077521708500933	0.0077521708500933	low	low
with_current_y	MO	RSV	3	52	0.6445806785267972	0.7870897089568383	0.14250903043004104	0	104	2.0	1.7211538461538463	1.0	2.0	0.0077521708500933	0.0077521708500933	low	low
with_current_y	MS	COVID-19	3	52	0.1762283771844557	0.1816288775265047	0.005400500342049003	0	156	6.0	6.673076923076923	2.0	10.0	0.03874416778455385	0.04845320419868084	low	low
with_current_y	MS	Influenza	3	52	0.9788688697728	0.8321104949969113	-0.1467583747758887	1	119	8.0	7.714285714285714	6.0	10.0	0.0265852987278652	0.044254099279303946	low	low
with_current_y	MS	RSV	3	52	0.2496209492579782	0.9066755618438298	0.6570546125858516	0	119	8.0	7.831932773109243	6.0	10.0	0.0265852987278652	0.0444604177001682	low	low
with_current_y	MT	COVID-19	3	52	0.2472628904514702	0.4272901303556426	0.1800272399041724	0	170	7.0	6.9	2.0	12.099999999999994	0.0755662003357582	0.06943389051647514	low	low
with_current_y	NC	COVID-19	3	52	0.0993550911210191	0.1236741079358615	0.0243190168148424	0	170	74.0	78.5764705882353	61.0	100.1	0.20916197563484096	0.20629527199206157	mid	high
with_current_y	NC	Influenza	3	52	0.100021193205501	0.1358856720197733	0.03586447881427231	0	170	53.5	43.73529411764706	5.0	74.0	0.16328057172870655	0.14335183904155174	mid	high
